ID,NAME,ADDRESS,STATE,LATITUDE,LONGITUDE,TYPE
10192109,PREMIER URGENT CARE,6300 NORTH WICKHAM ROAD,FL,28.2148272,-80.67324690000001,URGENT_CARE
10842263,URGENT MEDICAL CENTER INCORPORATED,6931 WEST BROWARD BOULEVARD,FL,26.1222026,-80.2398063,URGENT_CARE
10842266,WEST BROWARD URGENT CARE,1911 NORTH PINE ISLAND ROAD,FL,26.1490847,-80.2703267,URGENT_CARE
10421205,URGENT CARE WEST,2050 40TH AVENUE,FL,27.6393393,-80.4264281,URGENT_CARE
10421498,BAPTIST URGENT CARE,1021 CESERY BOULEVARD,FL,30.3315163,-81.5966183,URGENT_CARE
10193512,GAINESVILLE AFTER HOURS CLINIC,1026 SOUTHWEST 2ND AVENUE,FL,29.650535700000002,-82.3359219,URGENT_CARE
10421564,LAKESHORE MEDICAL CARE CENTER - URGENT CARE,4616 SAN JUAN AVENUE,FL,30.281880800000003,-81.724986,URGENT_CARE
10842265,A PLUS URGENT CARE OF HOLLYWOOD,1531 NORTH FEDERAL HIGHWAY,FL,26.0250328,-80.1429653,URGENT_CARE
10843277,MEDICAL DOCTOR NOW URGENT CARE CENTER - PALM BEACH GARDENS,9060 NORTH MILITARY TRAIL,FL,26.8100726,-80.1058458,URGENT_CARE
10193546,WALK-IN MEDICAL CLINIC,3521 UNITED STATES HIGHWAY 17,FL,30.1369395,-81.7014312,URGENT_CARE
10421592,DOCTORS CENTER - BEACH BOULEVARD,12192 BEACH BOULEVARD,FL,30.2865386,-81.4964029,URGENT_CARE
10193533,ANCHOR HEALTH URGENT CARE - EDISON VILLAGE,8360 SIERRA MEADOWS BOULEVARD,FL,26.105824899999998,-81.687638,URGENT_CARE
10193581,ANCHOR HEALTH URGENT CARE,801 VANDERBILT BEACH ROAD,FL,26.252300599999998,-81.8048812,URGENT_CARE
11513091,WAKULLA URGENT CARE AND DIAGNOSTIC CENTER,2615 CRAWFORDVILLE HIGHWAY,FL,30.193642800000003,-84.3707561,URGENT_CARE
11513072,GADSDEN COUNTY URGENT CARE,23186 BLUE STAR HIGHWAY,FL,30.5687799,-84.5488051,URGENT_CARE
10421499,MEDEXPRESS URGENT CARE - ROYAL PALM BEACH,1021 STATE HIGHWAY 7,FL,26.7036701,-80.2015592,URGENT_CARE
11513111,GULF COAST IMMEDIATE CARE CENTER,345 MIRACLE STRIP PARKWAY SOUTHWEST,FL,30.407905600000003,-86.6368866,URGENT_CARE
10422611,MEDEXPRESS URGENT CARE - PALM BEACH GARDENS,4520 DONALD ROSS ROAD,FL,26.882580400000002,-80.105032,URGENT_CARE
10421598,REGENCY FAMILY MEDICAL CENTER,9815 SOUTH ORANGE BLOSSOM TRAIL,FL,28.4126777,-81.40407370000001,URGENT_CARE
10421568,SAINT ARMANDS MEDICAL CENTER,500 JOHN RINGLING BOULEVARD,FL,27.319034000000002,-82.5752733,URGENT_CARE
10193552,FIRST CARE WINTER HAVEN,400 1ST STREET NORTH,FL,28.026085700000003,-81.7265886,URGENT_CARE
10843344,FAMILY MEDICAL,645 RIDGEWOOD AVENUE,FL,29.2373493,-81.0367496,URGENT_CARE
10993635,GEORGE A DANE COMMUNITY CENTER,2804 WEST MARC KNIGHTON COURT,FL,28.906144899999997,-82.48078670000001,URGENT_CARE
10195581,BAPTIST MEDICAL PARK - WALK IN CLINIC,9400 UNIVERSITY PARKWAY,FL,30.5333664,-87.21935069999999,URGENT_CARE
10192111,FLORIDA HOSPITAL CENTRA CARE - CLERMONT,15701 STATE ROAD 50,FL,28.547265600000003,-81.695711,URGENT_CARE
10193563,FLORIDA HOSPITAL CENTRA CARE - AZALEA PARK,509 SOUTH SEMORAN BOULEVARD,FL,28.536664299999998,-81.3101246,URGENT_CARE
10993656,FLORIDA HOSPITAL CENTRA CARE - DOCTOR PHILLIPS,8014 CONROY WINDERMERE ROAD,FL,28.4931184,-81.49208320000001,URGENT_CARE
10198259,FLORIDA HOSPITAL CENTRA CARE - WATERFORD LAKES,250 NORTH ALAFAYA TRAIL,FL,28.548198,-81.2044375,URGENT_CARE
10993657,FLORIDA HOSPITAL CENTRA CARE - WINTER PARK,3099 ALOMA AVENUE,FL,28.6046838,-81.3079238,URGENT_CARE
10421510,FLORIDA HOSPITAL CENTRA CARE - LAKE BUENA VISTA,12500 APOPKA VINELAND ROAD,FL,28.385049600000006,-81.50663309999999,URGENT_CARE
10421536,FLORIDA HOSPITAL CENTRA CARE - LEE ROAD,2540 LEE ROAD,FL,28.6053869,-81.3830324,URGENT_CARE
10421531,FLORIDA HOSPITAL CENTRA CARE - SAND LAKE ROAD,2301 SAND LAKE ROAD,FL,28.4510886,-81.4128133,URGENT_CARE
11241497,SAINT LUCIE MEDICAL WALK IN CLINIC,140 SOUTHWEST CHAMBER COURT,FL,27.310181899999996,-80.4010653,URGENT_CARE
10993750,PHYSICIANS MEDICAL CENTER URGENT CARE - ORANGE PARK,2020 KINGSLEY AVENUE,FL,30.164349800000004,-81.7388002,URGENT_CARE
10993753,PHYSICIANS MEDICAL CENTER URGENT CARE - NORTHSIDE,1680 DUNN AVENUE,FL,30.433250199999996,-81.67555279999999,URGENT_CARE
11513082,HENDRY REGIONAL CONVENIENT CARE CENTER,450 SOUTH MAIN STREET,FL,26.7551364,-81.4387492,URGENT_CARE
11513109,DEFUNIAK SPRINGS WALK IN CLINIC,9 WEST ORANGE AVENUE,FL,30.7185151,-86.1222853,URGENT_CARE
10192558,MEDICAL CARE CONSORTIUM INCORPORATED- BIRD ROAD,9740 SOUTHWEST 40TH STREET,FL,25.7324598,-80.3528593,URGENT_CARE
10843377,CENTRAL FLORIDA URGENT CARE,2921 NORTH ORANGE AVENUE,FL,28.578473100000004,-81.3727853,URGENT_CARE
10425417,BAPTIST MEDICAL PLAZA AT PALMETTO BAY,8750 SOUTHWEST 144TH STREET,FL,25.636078100000002,-80.335043,URGENT_CARE
10192532,SARASOTA MEMORIAL WALK-IN MEDICAL CENTER - GULF GATE,6130 SOUTH TAMIAMI TRAIL,FL,27.264888899999995,-82.5270474,URGENT_CARE
10198256,EXPRESS CARE,2700 PROFESSIONAL PARKWAY,FL,28.547588300000005,-81.5415255,URGENT_CARE
10469737,PREMIER WALK-IN CLINIC,5676 SOUTH FLORIDA AVENUE,FL,27.9631354,-81.9655305,URGENT_CARE
10425632,ER URGENT CARE CENTER,1040 71ST STREET,FL,25.8548431,-80.1289172,URGENT_CARE
10425871,XPRESS MD,9831 NORTHWEST 58TH STREET,FL,25.826501899999997,-80.3562634,URGENT_CARE
10198258,FLORIDA HOSPITAL CENTRA CARE - CONWAY,5810 SOUTH SEMORAN BOULEVARD,FL,28.480196000000003,-81.31054259999999,URGENT_CARE
10425621,MIAMI URGENT CARE,2645 SOUTH DOUGLAS ROAD,FL,25.7423522,-80.2539541,URGENT_CARE
10425622,HELLO URGENT CARE,2742 SOUTHWEST 8TH STREET,FL,25.764867499999998,-80.2394775,URGENT_CARE
10425626,EM URGENT CARE,12813 SOUTHWEST 42ND STREET,FL,25.7299246,-80.40219559999998,URGENT_CARE
10425339,RITECARE MEDICAL CENTER,14201 SOUTH DIXIE HIGHWAY,FL,25.638043399999997,-80.3363873,URGENT_CARE
10425620,DOCTORS AFTER HOURS URGENT CARE CENTER,551 EAST 49TH STREET,FL,25.867577100000002,-80.2716944,URGENT_CARE
10467893,CONCENTRA URGENT CARE MEDICAL CENTER - SOUTH MIAMI,6341 SUNSET DRIVE,FL,25.7043058,-80.2974317,URGENT_CARE
10421560,33RD STREET FAMILY MEDICAL CENTER - URGENT CARE,4382 L B MCLEOD ROAD,FL,28.5084109,-81.4335109,URGENT_CARE
10193537,MORTON PLANT MEASE IMMEDIATE CARE CENTER - WALSHINGHAM,13670 WALSINGHAM ROAD,FL,27.879701500000003,-82.82773329999999,URGENT_CARE
10193582,FLORIDA HOSPITAL CENTRA CARE - OVIEDO,8010 RED BUG LAKE ROAD,FL,28.657169800000002,-81.2405597,URGENT_CARE
10421546,LAKEPOINT FAMILY MEDICAL CENTER - URGENT CARE,3303 SOUTH SEMORAN BOULEVARD,FL,28.510429100000003,-81.3098614,URGENT_CARE
10198244,URGENT MEDICAL WALK-IN MEDICAL CENTER,716 SOUTH GOLDENROD ROAD,FL,28.538722399999997,-81.2861703,URGENT_CARE
10421523,US HEALTHWORKS MEDICAL GROUP - BOCA RATON,1786 NORTHWEST 2ND AVENUE,FL,26.366166600000003,-80.0899001,URGENT_CARE
10193518,US HEALTHWORKS MEDICAL GROUP - BRADENTON,1105 53RD AVENUE EAST,FL,27.448114899999997,-82.5511488,URGENT_CARE
10193516,US HEALTHWORKS MEDICAL GROUP - FORT LAUDERDALE,1100 WEST COMMERCIAL BOULEVARD,FL,26.1869563,-80.15841490000001,URGENT_CARE
10421587,FLORIDA HOSPITAL CENTRA CARE - FORMOSA GARDENS,7848 WEST IRLO BRONSON MEMORIAL HIGHWAY,FL,28.341793699999997,-81.59949909999999,URGENT_CARE
10421586,US HEALTHWORKS MEDICAL GROUP - PLANTATION,7676 PETERS ROAD,FL,26.1050973,-80.25180909999999,URGENT_CARE
10421548,US HEALTHWORKS MEDICAL GROUP - SARASOTA,600 NORTH CATTLEMEN ROAD,FL,27.3423973,-82.45043759999999,URGENT_CARE
10423083,US HEALTHWORKS MEDICAL GROUP - TAMARAC,8290 NORTH UNIVERSITY DRIVE,FL,26.226194699999997,-80.2519741,URGENT_CARE
10993659,FLORIDA HOSPITAL CENTRA CARE - HUNTERS CREEK,3293 GREENWALD WAY NORTH,FL,28.346442100000004,-81.4190448,URGENT_CARE
10421559,FLORIDA HOSPITAL CENTRA CARE - KISSIMMEE,4320 WEST VINE STREET,FL,28.303348,-81.45398399999999,URGENT_CARE
10421595,FLORIDA HOSPITAL CENTRA CARE - LONGWOOD,855 SOUTH UNITED STATES HIGHWAY 17-92,FL,28.693000800000004,-81.3271368,URGENT_CARE
11241446,NIGHT LITE PEDIATRICS - LAKE MARY,3801 WEST LAKE MARY BOULEVARD,FL,28.755482,-81.3449622,URGENT_CARE
10993762,CENTRAL PALM BEACH PHYSICIANS,4623 FOREST HILL BOULEVARD,FL,26.652325199999996,-80.1143233,URGENT_CARE
10193586,NIGHT LITE PEDIATRICS - DOWNTOWN,844 NORTH THORNTON AVENUE,FL,28.556371999999996,-81.365775,URGENT_CARE
10421537,CENTURY WALK IN MEDICAL CENTER,2611 WEST VINE STREET,FL,28.305045399999997,-81.4304348,URGENT_CARE
15,FMC - NORTH SARASOTA DIALYSIS CENTER,8037 COOPER CREEK BLVD,FL,27.39828500,-82.45297000,PHARMACY
25,FKC-Four Corners,503 Cagan Woods,FL,28.35262600,-81.67336600,PHARMACY
34,WESTSIDE DIALYSIS UNIT LLC,1515 KANIS PARK DR,AR,34.73979200,-92.37545600,PHARMACY
117,FMC - PINELLAS PARK,7910 US HWY 19N,FL,27.84410100,-82.68849100,PHARMACY
118,NORTHEAST FLORIDA DIALYSIS CENTER,2141 LOCH RAND BLVD #113,FL,30.16255500,-81.75032400,PHARMACY
119,Fresenius Kidney Care Duval,1107 MYRA ST STE 101,FL,30.31760700,-81.68205500,PHARMACY
120,DaVita Hunters Creek Dialysis,14050 TOWNLOOP BLVD #104A,FL,28.36102000,-81.42056100,PHARMACY
121,DaVita lake Griffin East Dialysis,401 E NORTH AVE,FL,28.81425000,-81.87196300,PHARMACY
122,DaVita West Beach Dialysis Center,16201 SUITE 102 PANAMA CITY BEACH PKWY,FL,30.22662900,-85.87978600,PHARMACY
123,MAYO CLINIC OUTPATIENT DIALYSIS,4658 Worrall Way,FL,30.25817300,-81.44885100,PHARMACY
124,FMC-LAKE CITY WEST,179 SW PROSPERITY PLACE,FL,30.18612200,-82.71499700,PHARMACY
125,LAKE CITY HOME THERAPIES,215 SW PROSPERITY PLACE,FL,30.18617900,-82.71548500,PHARMACY
126,SEBASTIAN DIALYSIS CARE CENTER,1807 US Highway1,FL,27.82736100,-80.47798900,PHARMACY
210,FMCNA - HELENA,108 D ANNA PL,AR,34.51810100,-90.63349800,PHARMACY
211,DAVITA - SPRINGDALE,2070 McKenzie Road,AR,36.16757000,-94.18598400,PHARMACY
302,DaVita Dunn Avenue Dialysis,1215 DUNN AVE #8,FL,30.43187700,-81.66643100,PHARMACY
334,KIDNEY TREATMENT CENTER OF SOUTH FLORIDA,13500 N KENDALL DR #131,FL,25.68499400,-80.41381800,PHARMACY
339,JOHN CUNIO DIALYSIS CENTER,2561 CORAL WAY,FL,25.75066400,-80.23690500,PHARMACY
391,FMC - CLERMONT EAST,17319 PAGONIA DR BLDG P UNIT 115,FL,28.54370200,-81.66836500,PHARMACY
476,US RENAL CARE OF NORTHEAST AR - PARAGOULD,901 W KINGS HIGHWAY,AR,36.05293400,-90.49798000,PHARMACY
575,DaVita Tampa Bay Dialysis,2301 W Martin Luther King Jr Blvd,FL,27.98155600,-82.48296600,PHARMACY
591,DaVita Lakewood Ranch Dialysis,8470 COOPER CREEK BLVD,FL,27.39285000,-82.45354500,PHARMACY
625,RAI CARE CENTERS - CLEARWATER,1057 S FORT HARRISON AVENUE,FL,27.97618800,-82.79838900,PHARMACY
626,FLORIDA KIDNEY CENTER,7309 WEST OAKLAND PARK BLVD,FL,26.16669500,-80.24566700,PHARMACY
657,FMCNA - STUTTGART DIALYSIS,805 WEST MADISON,AR,34.51631800,-91.56016500,PHARMACY
850,RAI 9TH STREET NORTH - ST PETERSBURG,635 4th St No,FL,27.77908700,-82.63817000,PHARMACY
851,BMA - PORT SAINT LUCIE,709 SW Port Saint Lucie Blvd,FL,27.30919600,-80.36845500,PHARMACY
852,DaVita Pembroke Pines Dialysis,10970 Pines Blvd.,FL,26.00775700,-80.29402000,PHARMACY
853,FMC DIALYSIS SERVICES - LIVE OAK,10543 SUWANNEE PLAZA BLVD,FL,30.32598700,-82.96491200,PHARMACY
854,ATLANTIC KIDNEY CENTERS LLC,4700 CONGRESS AVE STE 106,FL,26.76303900,-80.08489200,PHARMACY
855,FMC - MILTON,5934 BERRY HILL ROAD #2,FL,30.63651800,-87.07617400,PHARMACY
856,CLEWISTON DIALYSIS CENTER,851 W VENTURA AVE,FL,26.75213600,-80.94621700,PHARMACY
857,DaVita Temple Terrace Dialysis,11306 53RD ST,FL,28.05136900,-82.39610200,PHARMACY
858,DaVita North Okaloosa Dialysis,320 W REDSTONE AVE,FL,30.73703200,-86.56794800,PHARMACY
859,FMC DIALYSIS SERVICES - FT LAUDERDALE,3863 W BROWARD BLVD,FL,26.12109100,-80.20012800,PHARMACY
860,FMC - BOYNTON BEACH GULF STREAM,3925 W BOYNTON BEACH BLVD #110,FL,26.52703600,-80.10612000,PHARMACY
861,DIALYSIS CARE CENTER OF DAYTONA,720 CLYDE MORRIS BLVD,FL,29.21170200,-81.06164300,PHARMACY
862,DaVita Miami Gardens Dialysis,3363 NW 167TH ST,FL,25.92636600,-80.25503700,PHARMACY
863,DaVita Florida Renal Center,5300 W Flagler Street,FL,25.77096900,-80.28023400,PHARMACY
864,DaVita West Pensacola Dialysis Center,598 FAIRFIELD DRIVE,FL,30.41717400,-87.31681900,PHARMACY
865,DaVita Miramar Kidney Center,2501 DYKES RD SUITE 200,FL,25.98631200,-80.36013700,PHARMACY
866,LAUDERHILL DIALYSIS,2916 N STATE ROAD 7,FL,26.16181600,-80.20327500,PHARMACY
867,"DIALYSIS CARE CENTER LEESBURG,LLC",600 W North Boulevard,FL,28.81817200,-81.87748800,PHARMACY
868,DaVita Inverrary Dialysis,4984 N University Drive,FL,26.18791000,-80.25167900,PHARMACY
869,Fresenius Kidney Care Pembroke Pines,8100 Johnson Street,FL,26.01653100,-80.24952100,PHARMACY
870,"Pure Life Renal of Naples, LLC",3540 Pine Ridge Rd,FL,26.21082200,-81.74698300,PHARMACY
1051,KIDNEY DISEASE AND DIALYSIS CLINIC OF MAGNOLIA,1411 N JACKSON,AR,33.28051800,-93.23616600,PHARMACY
1052,DAVITA - OUACHITA VALLEY DIALYSIS,1114 WASHINGTON NW,AR,33.58498800,-92.84910000,PHARMACY
1053,DAVITA - HOT SPRINGS DIALYSIS,115 WRIGHTS ST STE A,AR,34.47268300,-93.06119600,PHARMACY
3305,"Kidney Center of Tradition, LLC",1631 SW Gatlin Blvd,FL,27.26514800,-80.39873100,PHARMACY
3306,PRIMECARE RENAL GROUP LLC,78 SW 13TH AVE,FL,25.77268200,-80.21655600,PHARMACY
3307,ORLANDO PILLAR DIALYSIS,5401 S KIRKMAN RD #310,FL,28.48439100,-81.45717700,PHARMACY
3308,VAMC-PALM BEACH DIALYSIS - 118CCP,7305 N MILITARY TRL -- DIALYSIS DEPT,FL,26.78607500,-80.11176600,PHARMACY
3309,VAMC-BAY PINES,PO BOX 5005 NURSING 118 PTS 36,FL,27.80636300,-82.77378800,PHARMACY
3310,VAMC-TAMPA-NEPHROLOGY SECTION-111F,13000 BRUCE B DOWNS BLVD #111,FL,28.06456400,-82.42768200,PHARMACY
3311,ORLANDO VA MEDICAL CENTER,13800 Veterans Way,FL,28.36619600,-81.27605600,PHARMACY
3312,ARC Dialysis Kendall,9835 Sunset Dr,FL,25.70218800,-80.35284200,PHARMACY
3313,ORION MEDICAL - STATE CONTRACT,19559 NE 10TH AVE,FL,25.95485800,-80.17833200,PHARMACY
3314,VAMC-MIAMI-DIALYSIS UNIT-111C,1201 NW 16TH ST,FL,25.79187800,-80.21696800,PHARMACY
3315,FLORIDA HOSPITAL ESRD,601 E ROLLINS ST,FL,28.57578800,-81.37006400,PHARMACY
3316,SAINT MARYS HOSPITAL DIALYSIS UNIT,901 45TH ST,FL,26.75582200,-80.06244100,PHARMACY
3317,JACKSON MEMORIAL HOSP DIALYSIS PEDIATRIC,1611 NW 12TH AVE,FL,25.79143900,-80.21250700,PHARMACY
3318,MEMORIAL REGIONAL HOSP - PEDIATRIC DIALYSIS,3501 JOHNSON ST,FL,26.01981600,-80.17787600,PHARMACY
3319,SHANDS HOSPITAL - PEDIATRIC DIALYSIS,1600 SW Archer Road,FL,29.63989600,-82.34340900,PHARMACY
3320,TAMPA GENERAL HOSPITAL ESRD,PEDIATRIC DIALYSIS,FL,27.99609700,-82.58203500,PHARMACY
3321,JOHNS HOPKINS ALL CHILDREN'S HOSPITAL DIALYSIS,501 6TH AVE S,FL,27.76464100,-82.64100300,PHARMACY
3322,BAPTIST MEDICAL CENTER - PEDIATRIC DIALYSIS,800 PRUDENTIAL DR,FL,30.31532700,-81.66409900,PHARMACY
3323,MIAMI CHILDRENS HOSP DIALYSIS UNIT,6125 SW 31ST ST,FL,25.74197600,-80.29231700,PHARMACY
3324,HEWELL KIDS KIDNEY CENTER AT ORLANDO HEALTH,92 W MILLER STREET,FL,28.52388000,-81.37973300,PHARMACY
3325,FMC - PENSACOLA,1305 W MORENO ST,FL,30.42878200,-87.23410400,PHARMACY
3326,FMC - SOUTH MIAMI,8770 SW 144TH ST,FL,25.63569100,-80.33554400,PHARMACY
3327,DADE DIALYSIS CENTER,1494 NW 7 ST,FL,25.77987000,-80.21980900,PHARMACY
3328,DaVita South Broward Artificial Kidney Center,4401 HOLLYWOOD BLVD,FL,26.01084200,-80.18777200,PHARMACY
3329,CENTRAL FLORIDA KIDNEY CENTERS INC,203 ERNESTINE STREET,FL,28.53295700,-81.38085000,PHARMACY
3330,BMA - TAMPA,3614 W Kennedy Blvd,FL,27.94448400,-82.50241800,PHARMACY
3331,DaVita Dialysis Associates of the Palm Beaches,2611 POINSETTIA AVE,FL,26.73673000,-80.05313100,PHARMACY
3332,ORLANDO ARTIFICIAL KIDNEY CENTER,775 Gateway Drive,FL,28.64481600,-81.41345800,PHARMACY
3333,BMA - GAINESVILLE,1775 NW 80TH BLVD,FL,29.66942600,-82.42912000,PHARMACY
3334,DaVita Fort Myers Dialysis,4220 EXECUTIVE CIRCLE #38,FL,26.60158400,-81.84580900,PHARMACY
3335,DaVita Panama City Dialysis Center,615 HWY 231,FL,30.18210700,-85.65301600,PHARMACY
3336,MELBOURNE KIDNEY CENTER,1400 S APOLLO BLVD,FL,28.08675600,-80.61826800,PHARMACY
3337,DaVita West Florida Dialysis,8333 North Davis Highway,FL,30.51492000,-87.21716000,PHARMACY
3338,DaVita Boca Raton Artificial Kidney Center,998 NW 9TH CT,FL,26.35966000,-80.10532800,PHARMACY
3339,DaVita Daytona Beach Dialysis,578 HEALTH BLVD,FL,29.20702700,-81.06110300,PHARMACY
3340,BMA - KENDALL,9193 SW 72ND ST # 100-B,FL,25.70261000,-80.34139200,PHARMACY
3341,DaVita Lakeland Dialysis,515 E. Bella Vista St.,FL,28.06952900,-81.95273900,PHARMACY
3342,TREASURE COAST KIDNEY CENTER NORTH,2348 SE OCEAN BLVD,FL,27.19587900,-80.22151400,PHARMACY
3343,JUPITER KIDNEY CENTER LLC,1701 MILITARY TRAIL #140,FL,26.91766400,-80.10103300,PHARMACY
3344,PHYSICIANS DIALYSIS Trinity,9332 State Road 54,FL,28.20388000,-82.66777000,PHARMACY
3345,PHYSICIANS DIALYSIS - STAFF ASSISTED PROGRAM,9332 State Road 54,FL,28.20388000,-82.66777000,PHARMACY
3346,BMA - HIALEAH,7170 W 20TH AVE,FL,25.88688800,-80.32603100,PHARMACY
3347,DIALYSIS CLINIC INC,757 UNION STREET W,FL,30.33474800,-81.66541500,PHARMACY
3348,DaVita Interamerican Dialysis Center,7815 CORAL WAY STE 115,FL,25.74810800,-80.32254000,PHARMACY
3349,NAPLES ARTIFICIAL KIDNEY CENTER,1750 SW Health Parkway,FL,26.27030200,-81.78560600,PHARMACY
3350,DaVita Plantation Dialysis,7061 CYPRESS RD STE 103,FL,26.12462900,-80.24290900,PHARMACY
3351,BRADENTON ARTIFICIAL KIDNEY CENTER,5902 POINTE WEST BLVD,FL,27.47977500,-82.62090100,PHARMACY
3352,BMA - CLEARWATER,26338 US HWY 19 N,FL,28.01268000,-82.73630600,PHARMACY
3353,DaVita Key West Dialysis,1122 KEY PLAZA,FL,24.58409000,-81.73961900,PHARMACY
3354,NW BROWARD ARTIFICIAL KIDNEY CENTER,2514 N STATE ROAD 7,FL,26.25905000,-80.20143000,PHARMACY
3355,DaVita Winter Haven Dialysis,1625 Unity Way NW,FL,28.03818400,-81.73181000,PHARMACY
3356,FMC - SANFORD,419 E FIRST ST,FL,28.81111300,-81.26417500,PHARMACY
3357,FMC - SOUTH SAINT PETERSBURG,650 34th ST S,FL,27.76404800,-82.67898000,PHARMACY
3358,DaVita Port Charlotte Artificial Kidney Center,4300 KINGS HWY #406-D17,FL,26.96263300,-82.06914500,PHARMACY
3359,DaVita Leesburg Dialysis Center,8425 US Highway 441,FL,28.83283400,-81.81644800,PHARMACY
3360,RAI-S COURTENAY-MERRITT ISLAND,245 S COURTENAY PKWY BLDG A,FL,28.35287000,-80.70088400,PHARMACY
3361,DaVita Plant City Dialysis,1211 W REYNOLDS ST STE 1,FL,28.01489900,-82.13485900,PHARMACY
3362,Davita Broward Dialysis,1500 N FEDERAL HWY #100,FL,26.14673200,-80.11973400,PHARMACY
3363,FMC DIALYSIS SERVICES - SAINT AUGUSTINE,1680 OSCEOLA ELEMENTARY ROAD SUITE B,FL,29.87102900,-81.33707400,PHARMACY
3364,ORION MEDICAL ENTERPRISES,19559 NE 10TH AVE,FL,25.95485800,-80.17833200,PHARMACY
3365,Physicians North Beach,17801 NW 2ND AVE,FL,25.93920200,-80.20397500,PHARMACY
3366,DaVita Bayonet Point - Hudson Kidney Center,14144 NEPHRON LN,FL,28.36325300,-82.68822300,PHARMACY
3367,RENAL CARE CENTER - SEBRING,40 MEDICAL CENTER AVE,FL,27.46712800,-81.43137400,PHARMACY
3368,HOMESTEAD ARTIFICIAL KIDNEY CENTER,99 NE 8TH ST,FL,25.47761700,-80.47585600,PHARMACY
3369,BMA - METROPOLITAN MIAMI,5550 W FLAGLER ST,FL,25.77067400,-80.28526500,PHARMACY
3370,DaVita Kissimmee Dialysis,802 JOHN YOUNG PARKWAY,FL,28.29972200,-81.41651400,PHARMACY
3371,BELLE GLADE DIALYSIS CENTER,933 SE 1ST ST,FL,26.67377200,-80.66904900,PHARMACY
3372,DaVita Deland Dialysis,350 EAST NEW YORK AVENUE,FL,29.02690400,-81.29660200,PHARMACY
3373,RAI CARE CENTERS - FORT PIERCE,2501 OHIO AVE,FL,27.43256600,-80.35089600,PHARMACY
3374,Fresenius Kidney Care Lakeland,1550 LAKELAND HILLS BLVD,FL,28.06583500,-81.95364900,PHARMACY
3375,DaVita Coral Gables Kidney Center,3280 PONCE DE LEON BLVD,FL,25.74140400,-80.25866100,PHARMACY
3376,INVERNESS DIALYSIS CENTER,1510 HIGHWAY 41 NORTH,FL,28.84318300,-82.34442000,PHARMACY
3377,SEMINOLE DIALYSIS CENTER,6450 Seminole Blvd,FL,27.83094500,-82.78737700,PHARMACY
3378,WEST BOCA DIALYSIS CENTER,19801 HAMPTON DR,FL,26.38217100,-80.19556600,PHARMACY
3379,DaVita Center for Kidney Disease at North Shore,1190 NW 95TH ST STE 208,FL,25.86023500,-80.21474700,PHARMACY
3380,BRANDON ARTIFICIAL KIDNEY CENTER,514 MEDICAL OAKS AVE,FL,27.92976000,-82.29133100,PHARMACY
3381,CENTRAL FLORIDA KIDNEY CENTER - VINELAND,4407 VINELAND RD,FL,28.49908000,-81.43222000,PHARMACY
3382,DaVita Greater Miami Dialysis,160 NW 176TH ST #100,FL,25.93562300,-80.20416600,PHARMACY
3383,R & S HEALTH GROUP LLC,6264 N FEDERAL HWY,FL,26.20535300,-80.10768200,PHARMACY
3384,DaVita New Port Richey Kidney Center,7421 RIDGE ROAD,FL,28.28053100,-82.69061900,PHARMACY
3385,APOPKA ARTIFICIAL KIDNEY CENTER,1065 W ORANGE BLOSSOM TRL,FL,28.68587500,-81.53165600,PHARMACY
3386,DaVita Zephyrhills Dialysis,36819 EILAND BLVD,FL,28.24535000,-82.20741700,PHARMACY
3387,RENAL CARE CENTER - WELLINGTON,9835 LAKE WORTH RD STE 13,FL,26.61841200,-80.20123100,PHARMACY
3388,WEST KENDALL DIALYSIS CENTER,12000 SW 131ST AVE,FL,25.65620200,-80.40725300,PHARMACY
3389,US RENAL CARE SARASOTA,1921 WALDEMERE ST STE 107,FL,27.31995500,-82.53132400,PHARMACY
3390,RENAL CARE CENTER - VERO BEACH,1515 INDIAN RIVER BLVD STE A-101,FL,27.63009400,-80.37955600,PHARMACY
3391,RAI-US 19 NORTH-CLEARWATER,29296 US HWY 19 N #1,FL,28.03855400,-82.73895700,PHARMACY
3392,DaVita Hallandale Dialysis,2655 HOLLYWOOD BLVD,FL,26.01146700,-80.16131100,PHARMACY
3393,DaVita Hernando Kidney Center,2985  LANDOVER BLVD,FL,28.48381200,-82.54619700,PHARMACY
3394,RAI CARE CENTERS - PORT SAINT LUCIE,8661 S US HWY 1,FL,27.31030900,-80.31252200,PHARMACY
3395,DaVita Central Tampa Dialysis,4204 N MACDILL AVE SOUTH BLDG,FL,27.97782600,-82.49339800,PHARMACY
3396,FMC DIALYSIS SERVICES - NORTH JACKSONVILLE,10614 LEM TURNER RD,FL,30.42855700,-81.69472200,PHARMACY
3397,BMA - JACKSONVILLE,1944 ATLANTIC BLVD,FL,30.30757200,-81.64707300,PHARMACY
3398,BMA - GAINESVILLE EAST,1961 N. Main St,FL,29.67088200,-82.32287800,PHARMACY
3399,DaVita Daytona South Dialysis,1801 S NOVA RD #306,FL,29.16998800,-81.02487800,PHARMACY
3400,Davita Pompano Beach Artificial Kidney Center,600 SW 3RD ST #1100,FL,26.22515600,-80.13514100,PHARMACY
3401,DaVita Deltona Dialysis,1200 DELTONA BLVD STE 26,FL,28.89598000,-81.27265100,PHARMACY
3402,DaVita Delray Dialysis,2655 W ATLANTIC AVE,FL,26.45893400,-80.10081400,PHARMACY
